ID,Y,MACCS_82,MACCS_103,ECFP_24,ECFP_194,ECFP_363,ECFP_392,ECFP_482,ECFP_549,ECFP_642,ECFP_667,ECFP_910,ECFP_985,EEig01x,EEig03x,EEig01d,EEig02d,BELv4,BEHm1,BEHv3,JhetZ,EEig02x,BEHm3,H-046,EEig03d,nCs,BEHp2,qpmax,X4v,BELm5,TI2,MAXDP,BEHm4,STN,PCD,MPC09,EEig04d,Qpos,BEHm2,T(N..N),RCI,TPSA(NO),Qneg,DECC,VEA1,ESpm06d,Wap,Mor02v,MAXDN,AROM,H6v,EEig04r,T(N..O),Mor19p,BELm3,piPC06,R7v,H4u,RDF050e,GATS1v,Mor19u,H4m,R4u,H5m,MATS2p,R7u,H-051,R3u,Mor29v,H-047,IC4,ARR,MATS3m,Mor29u,nCrs,Mor08m,TIE,GATS1p,H3p,GATS3m,Mor05m,PCR,HATS4u,GATS1e,H8u,RDF095u,TE2,SPI,MATS4m,QXXe,GGI5,RDF020e,RDF070u,Mor07v,Tm,MATS8v,Ms,RDF030e,HATS5u,MATS2m,Mor05u,GGI9,R3v,RDF065p,GATS1m,RDF030m,RDF055e,MATS1p,Mor11u,Mor31u,IC1,Au,D/Dr06,Mor14u,MATS2e,MATS6m,RDF040u,RDF125m,SEigZ,DELS,H2e,HNar,Mor14m,HATS3u,Mor21u,Mor17m,CIC5,Mor20m,RDF040m,ALOGP,IC2,RDF085p,T(O..O),MATS6e,RDF130m,MATS7v,GATS4m,Rww,J3D,FDI,Mor13m,GATS2v,MATS3p,Mor17u,RDF065m,GATS6v,RDF140m,Mor09v,RDF135m,H-052,Mor21v
CHEMBL115835,6.57,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4.716,4.1339999999999995,4.199,3.783,1.765,3.971,3.6630000000000003,1.6219999999999999,4.466,3.673,11.0,3.222,7.0,3.792,0.634,4.916,1.723,5.273,6.39,3.491,6.8020000000000005,56.058,161.0,3.0660000000000003,4.03,3.8680000000000003,0.0,1.41,58.97,-4.03,1.893,3.9219999999999997,9.402000000000001,33990.0,24.52,1.992,0.99,0.183,3.659,43.0,1.422,1.835,6.122000000000001,0.34700000000000003,3.855,51.15,0.8170000000000001,2.559,0.645,1.729,0.27899999999999997,0.188,1.072,2.0,2.17,-0.309,10.0,5.043,0.324,-0.10800000000000001,-1.261,4.0,-3.688,80.352,0.8390000000000001,1.771,1.16,-5.824,1.401,0.263,0.769,0.51,37.512,9.752,19.543,-0.24100000000000002,628.798,1.504,5.018,47.849,5.297999999999999,23.031999999999996,-0.048,2.14,27.101,0.158,0.177,-10.645999999999999,0.348,0.6829999999999999,21.864,0.773,10.752,51.34,-0.094,-1.734,2.0540000000000003,3.088,187.357,237.149,2.2,0.17600000000000002,-0.065,31.969,3.785,1.036,33.066,4.224,1.8719999999999999,0.303,0.299,-3.455,-0.512,1.058,0.611,8.687999999999999,6.25,4.204,11.856,22.0,-0.065,0.86,-0.015,1.4609999999999999,37.013000000000005,2.3819999999999997,0.875,-1.905,0.8340000000000001,-0.11,-2.932,13.887,0.813,0.019,-0.785,0.408,13.0,-1.462
CHEMBL1171854,5.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.159,3.637,3.678,3.015,1.4180000000000001,3.8539999999999996,3.1239999999999997,2.3,3.955,3.3139999999999996,0.0,2.593,0.0,3.762,0.78,1.597,1.246,4.252,4.716,3.14,3.5839999999999996,29.346,31.0,2.481,3.5380000000000003,3.7680000000000002,6.0,1.412,41.57,-3.5380000000000003,1.357,3.915,8.283,2838.0,19.037,2.165,0.985,0.021,2.9010000000000002,10.0,0.335,1.577,5.087,0.17800000000000002,1.485,15.210999999999999,1.002,1.05,0.196,1.374,0.053,0.435,0.501,0.0,1.52,0.1,15.0,4.4,0.6,-0.22899999999999998,-0.011000000000000001,0.0,-1.7590000000000001,24.823,1.0290000000000001,0.795,1.157,-3.9760000000000004,1.436,0.449,0.9390000000000001,0.066,8.453,10.014,9.072000000000001,-0.28300000000000003,119.382,0.47200000000000003,4.936,7.825,3.082,14.354000000000001,0.098,2.3,6.517,0.45,0.44299999999999995,-4.529,0.081,0.542,5.972,0.9440000000000001,2.392,5.903,-0.20800000000000002,-0.055999999999999994,0.647,2.9419999999999997,55.135,135.265,0.187,0.442,0.11900000000000001,11.525,0.006999999999999999,0.7859999999999999,13.225999999999999,2.7539999999999996,1.869,-0.953,0.386,-1.013,0.052000000000000005,0.7290000000000001,0.907,0.87,3.332,3.449,4.025,0.0,0.111,0.0,-0.127,1.744,18.19,2.418,0.96,-0.882,0.598,-0.25,-1.023,5.416,0.893,0.0,-0.746,0.0,0.0,-0.425
CHEMBL11833,7.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.436,3.6260000000000003,3.6639999999999997,3.534,1.555,3.943,3.1210000000000004,2.0869999999999997,3.926,3.345,0.0,2.867,2.0,3.529,0.78,2.995,1.268,2.702,4.202,3.037,5.13,19.132,104.0,2.4819999999999998,3.299,3.5860000000000003,8.0,1.412,50.8,-3.299,1.446,3.758,8.605,7053.0,16.861,2.133,0.985,0.11900000000000001,2.884,24.0,0.36700000000000005,1.608,5.473,0.132,1.751,11.025,1.053,0.9690000000000001,0.21899999999999997,1.913,0.084,0.23800000000000002,0.626,0.0,1.943,-0.20800000000000002,14.0,4.79,0.28600000000000003,-0.235,-0.5720000000000001,2.0,-1.994,25.493000000000002,1.074,0.6970000000000001,1.129,-3.139,1.2429999999999999,0.5820000000000001,1.004,0.028999999999999998,5.615,10.654000000000002,9.187999999999999,0.121,114.86200000000001,0.45899999999999996,7.817,6.229,3.031,12.884,0.34299999999999997,2.23,13.402999999999999,0.502,0.217,-5.322,0.085,0.617,4.699,1.008,1.962,13.315,-0.255,-0.852,0.5,3.404,45.903,70.247,0.602,0.215,0.5489999999999999,10.834000000000001,0.005,1.036,17.298,2.912,1.932,-0.68,0.43200000000000005,-1.208,-0.026000000000000002,0.419,0.831,1.757,1.598,4.5,2.9339999999999997,10.0,0.544,0.0,-0.7390000000000001,0.8140000000000001,10.734000000000002,2.154,0.987,-0.789,0.684,-0.24,-0.991,4.894,0.654,0.0,-0.685,0.0,2.0,-0.526
CHEMBL1201092,4.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.203,3.572,3.773,3.2539999999999996,1.367,3.8560000000000003,3.2880000000000003,3.1489999999999996,3.9139999999999997,3.358,0.0,2.673,1.0,3.343,0.78,1.444,1.4069999999999998,3.617,4.652,2.966,1.7919999999999998,14.277000000000001,20.0,2.166,3.016,3.509,7.0,1.4080000000000001,32.78,-3.016,1.247,3.75,8.458,1461.0,16.637,1.993,0.988,0.07,2.7260000000000004,12.0,0.527,1.682,4.854,0.207,1.6469999999999998,19.316,1.15,1.137,0.115,1.713,0.038,0.47,0.802,0.0,1.466,-0.055999999999999994,16.0,4.478,0.33299999999999996,-0.26,-0.51,0.0,-1.74,35.549,1.192,0.655,1.317,-3.187,1.2670000000000001,0.451,1.055,0.38799999999999996,6.1739999999999995,9.525,12.355,-0.322,138.703,0.521,5.334,8.504,2.444,12.948,-0.39899999999999997,2.24,12.885,0.515,0.469,-5.382999999999999,0.04,0.47700000000000004,4.907,1.063,3.5610000000000004,13.550999999999998,-0.304,-1.274,0.871,2.877,54.135,66.39699999999999,1.587,0.46799999999999997,-0.266,19.383,0.0,0.7859999999999999,13.511,2.971,1.636,-0.091,0.294,-1.642,-0.153,0.8440000000000001,0.6890000000000001,1.9569999999999999,2.5989999999999998,3.9210000000000003,3.0010000000000003,0.0,-0.264,0.0,0.406,1.4169999999999998,23.848000000000003,3.985,0.938,-0.775,0.557,-0.255,-1.666,2.655,1.252,0.0,-0.021,0.0,6.0,-0.529
CHEMBL1241427,7.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.7780000000000005,3.65,3.908,3.657,1.6,3.99,3.123,2.128,3.9810000000000003,3.341,3.0,2.819,1.0,3.5010000000000003,0.78,3.2030000000000003,1.2930000000000001,2.66,4.284,2.952,4.934,17.492,98.0,2.557,3.805,3.575,15.0,1.401,53.6,-3.805,1.208,3.615,8.862,6589.0,16.915,2.101,0.9890000000000001,0.08199999999999999,3.135,26.0,0.385,1.659,5.579,0.168,1.6130000000000002,14.567,1.032,1.01,0.184,2.0580000000000003,0.071,0.397,0.695,0.0,1.787,-0.10099999999999999,11.0,4.7669999999999995,0.28600000000000003,-0.214,-0.47,1.0,-2.4859999999999998,26.107,1.061,0.6629999999999999,1.002,-2.8939999999999997,1.2309999999999999,0.604,0.961,0.292,6.303,12.292,10.312999999999999,-0.14400000000000002,115.09,0.528,7.327000000000001,8.075,3.9389999999999996,12.465,0.306,2.2,9.65,0.608,0.395,-4.886,0.045,0.603,3.6069999999999998,0.968,1.089,19.111,-0.252,-0.585,0.62,3.437,43.126999999999995,37.135999999999996,0.63,0.39399999999999996,-0.057999999999999996,13.09,0.012,0.929,15.577,2.725,1.854,-0.485,0.38799999999999996,-1.045,-0.08199999999999999,0.48100000000000004,0.7290000000000001,1.182,1.9969999999999999,4.4319999999999995,3.3080000000000003,0.0,-0.06,0.003,-0.218,0.935,12.027000000000001,2.255,0.991,-1.0979999999999999,0.5,-0.251,-0.8190000000000001,1.48,1.0859999999999999,0.0,-0.595,0.0,2.0,-0.43200000000000005
CHEMBL1241457,6.41,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.664,3.635,4.005,3.6630000000000003,1.469,3.948,3.242,2.123,3.937,3.36,0.0,3.0260000000000002,0.0,3.363,0.84,2.187,1.151,3.035,4.399,2.9760000000000004,5.0169999999999995,17.212,100.0,2.815,3.609,3.533,0.0,1.41,66.02,-3.609,1.224,3.6319999999999997,9.006,6472.0,16.729,2.147,0.988,0.042,3.2289999999999996,22.0,0.40399999999999997,1.598,5.519,0.145,1.308,12.61,1.125,0.785,0.23199999999999998,1.526,0.124,0.349,0.508,0.0,1.794,-0.054000000000000006,7.0,4.69,0.28600000000000003,-0.29100000000000004,-0.20199999999999999,0.0,-2.154,26.655,1.131,0.603,1.169,-3.509,1.227,0.544,1.112,0.21,4.879,10.544,9.027999999999999,-0.379,101.759,0.382,7.438,7.297999999999999,2.8169999999999997,12.988,0.18100000000000002,2.41,11.865,0.447,0.327,-4.92,0.05,0.565,2.9360000000000004,1.113,4.266,11.909,-0.294,-0.81,0.355,3.512,43.255,79.82300000000001,0.754,0.326,-0.053,13.03,0.004,1.393,24.217,2.759,1.916,-0.866,0.47100000000000003,-0.645,-0.255,0.397,0.981,3.408,2.244,4.315,3.022,38.0,-0.051,0.0,0.391,1.2819999999999998,12.907,1.982,0.9890000000000001,-0.99,0.6759999999999999,-0.287,-0.965,2.9010000000000002,0.998,0.0,-0.9620000000000001,0.0,6.0,-0.251
CHEMBL1243012,7.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.7780000000000005,3.969,3.908,3.679,1.6569999999999998,3.9939999999999998,3.4989999999999997,1.699,4.19,3.563,6.0,2.9130000000000003,1.0,3.812,0.78,4.0,1.411,4.5089999999999995,5.237,3.263,6.726,41.733000000000004,133.0,2.8080000000000003,4.3660000000000005,3.823,15.0,1.413,53.6,-4.3660000000000005,1.51,3.665,8.969,19662.0,22.679000000000002,2.134,0.985,0.155,3.283,26.0,0.47,1.7080000000000002,5.83,0.165,2.241,18.892,0.956,1.093,0.322,2.004,0.23,0.37799999999999995,0.518,0.0,1.831,-0.102,12.0,5.204,0.429,-0.20800000000000002,-0.5770000000000001,1.0,-2.9160000000000004,36.457,0.98,1.005,1.044,-4.535,1.367,0.47700000000000004,0.8959999999999999,0.23399999999999999,9.573,12.864,12.477,-0.299,164.515,0.6459999999999999,6.832999999999999,13.95,4.779,21.158,0.336,2.12,15.572000000000001,0.484,0.385,-7.03,0.222,0.684,5.859,0.9009999999999999,6.229,18.209,-0.172,-0.8170000000000001,0.64,3.531,83.25,134.576,0.375,0.385,-0.069,15.571,1.42,0.929,18.820999999999998,3.08,1.935,-0.609,0.321,-1.238,-0.14300000000000002,0.381,1.123,1.556,4.06,4.712,3.7489999999999997,0.0,-0.071,2.1630000000000003,0.055999999999999994,1.528,16.485,1.8159999999999998,0.9890000000000001,-1.5319999999999998,0.557,-0.249,-1.482,4.102,1.228,1.27,-1.056,0.115,2.0,-0.604
CHEMBL1243076,6.79,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.8389999999999995,3.924,3.983,3.658,1.67,4.019,3.5010000000000003,1.89,3.9810000000000003,3.576,3.0,2.949,1.0,3.779,0.78,4.53,1.5430000000000001,2.9139999999999997,4.595,3.344,6.726,43.875,211.0,2.818,4.668,3.763,15.0,1.4180000000000001,44.81,-4.668,1.6980000000000002,3.912,9.027000000000001,20365.0,17.247,2.102,0.981,0.24100000000000002,3.3310000000000004,26.0,0.546,1.71,5.996,0.385,2.292,27.44,1.018,1.508,0.373,1.824,0.21,0.41,1.071,0.0,1.821,-0.038,18.0,5.118,0.414,-0.18600000000000003,-0.381,1.0,-2.667,37.056,1.05,1.089,1.006,-4.229,1.385,0.36700000000000005,0.9390000000000001,0.473,12.324000000000002,14.061,12.824000000000002,-0.09300000000000001,277.242,1.205,8.763,19.692999999999998,4.933,16.039,0.091,2.09,16.399,0.389,0.41100000000000003,-7.457999999999999,0.115,0.66,13.552999999999999,0.946,3.7439999999999998,30.859,-0.2,-0.057,0.47200000000000003,3.398,83.28200000000001,124.46,1.021,0.41,0.038,23.851,0.344,0.929,17.268,3.342,1.9380000000000002,-0.563,0.313,-1.325,-0.11,0.5539999999999999,1.041,3.36,3.9339999999999997,4.553999999999999,5.81,0.0,0.037000000000000005,0.185,0.033,0.8029999999999999,17.581,2.207,0.9540000000000001,-1.074,0.518,-0.22399999999999998,-1.054,10.788,0.753,0.011000000000000001,-1.444,0.083,2.0,-0.5870000000000001
CHEMBL1243111,6.61,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.8389999999999995,3.926,3.983,3.675,1.72,4.021,3.77,1.57,4.021,3.763,3.0,2.949,1.0,3.78,0.78,5.144,1.66,4.357,5.395,3.5610000000000004,8.517999999999999,70.48100000000001,241.0,2.823,5.235,3.7880000000000003,15.0,1.4180000000000001,44.81,-5.235,1.919,3.9389999999999996,9.078,43885.0,24.16,2.1430000000000002,0.9840000000000001,0.268,3.522,26.0,0.669,1.9280000000000002,6.132999999999999,0.32799999999999996,2.559,31.506,0.977,1.64,0.473,1.7930000000000001,0.316,0.391,0.838,0.0,1.965,0.002,20.0,5.28,0.514,-0.19,-0.349,1.0,-2.9939999999999998,44.22,1.0070000000000001,1.361,1.073,-5.6579999999999995,1.472,0.35100000000000003,0.904,0.667,16.003,14.412,12.213,-0.21899999999999997,370.85400000000004,1.3230000000000002,8.139,25.111,5.89,23.866999999999997,0.152,2.07,19.855,0.3,0.39899999999999997,-8.918,0.24100000000000002,0.7240000000000001,11.27,0.9109999999999999,7.127999999999999,29.023000000000003,-0.157,-0.6609999999999999,0.8029999999999999,3.301,146.584,256.356,1.3330000000000002,0.39899999999999997,-0.008,26.343000000000004,3.3339999999999996,0.929,20.014,3.37,2.033,-0.882,0.337,-1.55,-0.221,0.5429999999999999,1.6840000000000002,2.4819999999999998,5.51,4.377,6.03,0.0,-0.01,4.062,0.08199999999999999,1.36,20.651,1.7990000000000002,0.965,-1.758,0.5920000000000001,-0.23,-2.075,7.162000000000001,0.961,1.801,-1.901,2.022,2.0,-0.5710000000000001
CHEMBL1243140,6.08,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.755,3.9410000000000003,3.87,3.678,1.6059999999999999,3.986,3.477,1.693,4.189,3.536,6.0,2.909,1.0,3.812,0.78,3.6430000000000002,1.411,4.478,5.181,3.252,6.726,42.251000000000005,119.0,2.7060000000000004,4.456,3.823,15.0,1.411,62.39,-4.456,1.472,3.609,8.905,17269.0,26.754,2.138,0.983,0.071,3.2439999999999998,26.0,0.41600000000000004,1.7069999999999999,5.782,0.223,1.9869999999999999,22.059,0.894,0.94,0.35600000000000004,1.8769999999999998,0.2,0.373,0.583,0.0,2.006,-0.057,9.0,5.192,0.444,-0.213,-0.33399999999999996,1.0,-2.8739999999999997,34.095,0.91,1.168,1.054,-3.9160000000000004,1.383,0.46,0.852,0.166,9.736,12.965,10.413,-0.345,242.702,0.615,8.132,20.891,4.199,14.265,0.33399999999999996,2.15,14.130999999999998,0.512,0.381,-6.235,0.217,0.763,10.023,0.856,3.594,25.359,-0.141,-0.165,0.628,3.5780000000000003,69.178,127.85600000000001,0.945,0.381,-0.09699999999999999,17.427,0.0,0.929,19.365,3.498,1.986,-0.6,0.374,-1.226,-0.08,0.3,0.812,2.194,3.5239999999999996,4.666,6.386,0.0,-0.099,0.0,0.10800000000000001,1.625,15.210999999999999,2.036,0.91,-1.757,0.5660000000000001,-0.254,-1.463,9.488,1.296,0.0,-1.0590000000000002,0.0,2.0,-0.563
CHEMBL1243170,5.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.8389999999999995,3.694,3.991,3.658,1.605,4.0089999999999995,3.1289999999999996,2.25,3.9810000000000003,3.346,3.0,3.083,1.0,3.502,0.78,3.605,1.2930000000000001,2.5380000000000003,4.513,3.154,4.934,20.816999999999997,123.0,2.819,3.983,3.5789999999999997,15.0,1.419,61.88,-3.983,1.224,3.734,9.038,8275.0,16.317,2.162,0.973,0.121,3.301,39.0,0.253,1.661,5.78,0.161,1.814,14.925,1.0190000000000001,0.727,0.354,2.016,0.188,0.41700000000000004,0.6409999999999999,0.0,1.6440000000000001,-0.031,11.0,4.865,0.261,-0.18600000000000003,-0.335,1.0,-1.925,36.121,1.058,0.7040000000000001,0.922,-3.781,1.254,0.532,0.929,0.243,4.894,12.277999999999999,12.318,-0.066,143.939,0.754,8.557,15.618,3.4410000000000003,13.069,-0.079,2.39,18.07,0.591,0.385,-6.082000000000001,0.065,0.595,5.482,0.937,6.499,18.272000000000002,-0.272,-0.721,0.287,3.57,48.964,41.595,1.036,0.382,-0.192,17.366,0.003,1.179,21.9,2.7430000000000003,1.8130000000000002,-0.509,0.32299999999999995,-0.519,-0.221,0.457,0.531,1.4380000000000002,1.4680000000000002,4.596,2.2969999999999997,16.0,-0.19399999999999998,0.006,0.084,0.897,14.874,2.333,0.99,-0.794,0.41100000000000003,-0.225,-1.038,3.991,1.2209999999999999,0.0,-1.008,0.0,2.0,-0.273
CHEMBL1243203,6.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.8389999999999995,3.907,3.991,3.675,1.6580000000000001,4.011,3.5,1.7719999999999998,4.021,3.5639999999999996,3.0,3.0839999999999996,1.0,3.7739999999999996,0.78,4.218999999999999,1.294,4.247,5.154,3.2760000000000002,6.726,42.802,153.0,2.824,4.55,3.7880000000000003,15.0,1.419,61.88,-4.55,1.55,3.763,9.089,20795.0,21.504,2.202,0.98,0.11900000000000001,3.4210000000000003,39.0,0.321,1.713,5.947,0.179,2.099,20.054000000000002,0.943,0.971,0.483,1.903,0.28300000000000003,0.387,0.531,0.0,1.77,0.043,13.0,5.0969999999999995,0.414,-0.193,-0.29100000000000004,1.0,-2.346,43.571000000000005,0.977,1.018,0.9590000000000001,-5.224,1.37,0.45299999999999996,0.8640000000000001,0.21100000000000002,16.018,12.618,12.692,-0.204,179.146,0.872,8.077,16.165,4.613,19.608,0.122,2.3,18.43,0.499,0.364,-6.519,0.191,0.6709999999999999,10.245,0.871,7.551,18.327,-0.196,-0.514,0.473,3.542,77.999,139.609,0.7509999999999999,0.36200000000000004,-0.168,19.035999999999998,0.927,1.179,24.755,3.054,1.9380000000000002,-0.795,0.324,-0.9129999999999999,-0.213,0.45799999999999996,0.872,1.5130000000000001,3.0439999999999996,4.553999999999999,3.622,16.0,-0.171,0.25,0.242,1.308,17.862000000000002,1.8869999999999998,0.981,-1.18,0.46,-0.235,-1.423,9.457,1.276,0.036000000000000004,-1.3119999999999998,1.979,2.0,-0.415
CHEMBL1243234,5.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.842,3.924,3.989,3.658,1.6980000000000002,4.027,3.773,1.6569999999999998,4.01,3.763,3.0,2.988,1.0,3.792,0.78,5.357,1.609,2.7689999999999997,4.798,3.5610000000000004,8.517999999999999,63.75899999999999,318.0,2.9419999999999997,5.561,3.782,15.0,1.4040000000000001,44.81,-5.561,1.781,4.101,9.101,47480.0,24.506999999999998,2.108,0.99,0.397,3.528,26.0,0.669,1.933,6.18,0.433,2.1630000000000003,35.529,0.976,1.8319999999999999,0.435,1.452,0.317,0.41600000000000004,1.146,0.0,1.8,0.077,22.0,5.119,0.5,-0.18100000000000002,-0.485,1.0,-3.66,45.691,1.006,1.27,1.062,-5.306,1.44,0.244,0.903,1.218,18.054000000000002,15.700999999999999,12.902999999999999,-0.114,548.948,1.507,9.044,29.015,7.157,20.326,0.128,2.05,17.340999999999998,0.2,0.42,-8.384,0.16399999999999998,0.63,18.828,0.91,3.054,52.193000000000005,-0.153,-0.485,1.158,3.282,145.645,247.545,1.4980000000000002,0.419,0.049,27.971999999999998,1.6540000000000001,0.929,19.596,3.488,2.032,-0.8809999999999999,0.297,-2.305,-0.29600000000000004,0.68,1.641,5.345,5.517,4.371,9.5,0.0,0.048,0.392,0.08800000000000001,0.867,21.971,2.009,0.95,-1.871,0.5529999999999999,-0.21899999999999997,-1.976,16.104,0.68,0.21600000000000003,-1.077,1.671,2.0,-0.948
CHEMBL1243268,5.37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.664,3.937,4.005,3.676,1.584,3.9539999999999997,3.362,1.636,4.125,3.514,7.0,3.0269999999999997,0.0,3.8289999999999997,0.84,3.1010000000000004,1.286,4.999,5.187,3.33,6.809,34.59,131.0,2.992,4.169,3.8369999999999997,0.0,1.41,66.02,-4.169,1.781,3.7,9.129,21761.0,22.764,2.217,0.991,0.053,3.417,22.0,0.604,1.6740000000000002,5.89,0.18600000000000003,2.256,21.245,1.01,1.199,0.465,1.7819999999999998,0.196,0.414,0.505,0.0,1.817,0.024,9.0,4.868,0.414,-0.212,-0.348,0.0,-2.813,40.086,1.014,1.13,1.074,-5.143,1.3090000000000002,0.449,1.001,0.185,12.919,11.128,13.25,-0.32899999999999996,185.78400000000002,0.736,7.752000000000001,10.725,4.263999999999999,22.704,0.07200000000000001,2.27,17.078,0.433,0.39899999999999997,-6.2010000000000005,0.188,0.6920000000000001,8.916,1.002,6.5760000000000005,15.254000000000001,-0.187,-0.8420000000000001,0.9520000000000001,3.466,94.977,215.342,0.983,0.397,-0.083,17.438,1.984,1.393,27.541999999999998,3.597,1.9380000000000002,-0.7959999999999999,0.33,-1.006,-0.29600000000000004,0.6859999999999999,0.9159999999999999,3.7030000000000003,4.666,4.317,9.844,38.0,-0.08,2.48,0.374,1.327,19.514,1.729,0.955,-1.5430000000000001,0.631,-0.22,-1.828,12.418,1.115,0.201,-1.318,1.578,3.0,-0.364
CHEMBL1243269,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.832,3.674,3.9730000000000003,3.658,1.6059999999999999,4.004,3.128,2.199,3.9810000000000003,3.344,3.0,2.82,1.0,3.502,0.78,3.7769999999999997,1.429,2.588,4.353,3.036,4.934,17.525,110.0,2.742,3.7739999999999996,3.577,15.0,1.4180000000000001,44.81,-3.7739999999999996,1.2,3.679,8.947000000000001,7381.0,16.163,2.096,0.975,0.128,3.295,26.0,0.517,1.665,5.6739999999999995,0.155,1.8419999999999999,23.143,1.092,1.5219999999999998,0.251,1.98,0.09699999999999999,0.40299999999999997,0.619,0.0,1.578,-0.063,14.0,4.796,0.273,-0.191,-0.43,1.0,-2.119,28.295,1.129,0.6729999999999999,0.9570000000000001,-3.198,1.2229999999999999,0.501,1.002,0.243,5.737,12.489,11.799000000000001,-0.068,146.55700000000002,0.6459999999999999,7.497000000000001,10.623,3.386,12.835999999999999,0.091,2.16,14.109000000000002,0.579,0.4,-5.71,0.045,0.557,5.178,1.011,3.46,17.825,-0.287,-1.078,0.354,3.315,50.288000000000004,39.192,1.097,0.39899999999999997,-0.13699999999999998,18.714000000000002,0.006999999999999999,0.929,14.981,2.7910000000000004,1.805,-0.389,0.305,-0.9740000000000001,-0.16899999999999998,0.561,0.772,1.3619999999999999,2.35,4.332,3.766,0.0,-0.139,0.006999999999999999,-0.162,0.778,13.306,2.384,0.985,-0.708,0.489,-0.228,-1.045,4.567,1.3030000000000002,0.0,-0.732,0.0,2.0,-0.4
CHEMBL1243297,4.39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.842,3.949,3.989,3.675,1.905,4.03,3.775,1.43,4.033,3.782,3.0,2.989,1.0,3.792,0.78,5.97,1.7080000000000002,4.123,5.598,3.763,10.31,71.402,348.0,2.9419999999999997,6.127999999999999,3.7880000000000003,15.0,1.4040000000000001,44.81,-6.127999999999999,2.083,4.127,9.148,87480.0,33.804,2.149,0.991,0.47200000000000003,3.595,26.0,0.586,1.943,6.295,0.495,2.911,41.165,0.9490000000000001,1.66,0.7609999999999999,1.636,0.537,0.401,1.173,0.0,1.949,0.222,24.0,5.271,0.5710000000000001,-0.184,-0.377,1.0,-4.117,52.858000000000004,0.978,1.722,1.13,-6.6370000000000005,1.419,0.252,0.88,1.126,26.968000000000004,16.017,11.122,-0.213,569.936,1.626,8.437999999999999,39.452,7.5729999999999995,24.44,0.145,2.03,19.215999999999998,0.235,0.409,-9.398,0.29,0.772,22.006999999999998,0.887,5.678,52.328,-0.127,0.016,1.324,3.1180000000000003,168.793,421.57800000000003,1.5619999999999998,0.409,0.012,30.570999999999998,3.57,0.929,22.354,3.7560000000000002,2.104,-1.17,0.278,-2.707,-0.268,0.6579999999999999,1.9669999999999999,5.877000000000001,7.093999999999999,4.101,12.674000000000001,0.0,0.011000000000000001,2.03,0.10400000000000001,1.411,25.154,1.814,0.9159999999999999,-2.531,0.629,-0.22399999999999998,-1.913,18.819000000000003,0.875,0.718,-1.679,2.17,2.0,-1.195
