ID,Y,MACCS_144,ECFP_21,ECFP_25,ECFP_45,ECFP_219,ECFP_352,ECFP_452,ECFP_654,ECFP_656,ECFP_680,ECFP_730,ECFP_765,ECFP_873,ECFP_936,EEig01x,HATS3u,BELm4,RDF010m,EEig02x,SPP,piPC10,H2u,Mor31u,H1u,TPSA(Tot),Q2,BEHv3,Mor14u,EEig02d,Mor14m,J,qnmax,TPSA(NO),EEig03x,MAXDN,Mor17v,BELe8,RBN,R1u,R6u,HOMA,BELm3,CIC4,BEHv7,L2v,PCD,RTe,HATS4u,GATS2m,Mor10v,HATS0u,Mor13u,BEHv2,As,EEig05x,Mor29m,BAC,MAXDP,Mor06u,EEig06d,Qtot,T(N..O),H5u,HNar,CIC1,Mor25u,HATS8u,RDF015m,DECC,EEig03d,RCI,HGM,R8u,RDF020m,GATS2v,H4e,BEHm3,Mor06v,Mor07m,SEigv,TE1,H7u,ATS8v,SEigZ,Qneg,Mor17u,HATS7u,EEig08x,BEHm1,QXXm,H-047,nBM,Mor20e,RDF040u,ESpm07d,RDF060u,RDF020e,R1m+,R2u,RDF105v,RDF055m,EEig05d,EEig15d,GGI4,HATS6u,GATS1p,RDF055u,H0e,Rww,Mor15m,T(O..O),GATS2p,ARR,VEA1,Mor04v,Lop,HATS3m,MATS2e,MATS2m,RDF095p,Mor21u,BEHm6,R5u,Mor04u,DP16,Mor20m,Mor12u,HATS5u,IC2,Jhetp,GGI3,GATS1m,H0v,RDF030m,R7u,H3u,R3u,E3v,HATS5m,IDDE,IVDE,RDF100u,X4v,MPC06,EEig04d,EEig04x,Mor27u,Mor18u,R4u,H8u
CHEMBL28,5.95,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4.553,0.207,1.082,0.855,4.176,0.983,7.306,1.662,0.181,1.576,90.9,1.749,3.284,1.795,3.032,1.381,1.65,-0.533,90.9,3.754,2.077,-1.034,0.227,1,1.445,0.421,-2.085,1.449,0.333,2.438,2.275,34.598,14.005,0.237,0.95,0.267,0.177,-1.353,3.755,36.479,3.274,-0.371,17,5.021,0.983,2.238,4.995,0,0.639,1.875,1.822,-0.449,0.194,18.665,1.22,2.899,1.5,4.998,0.299,0.066,0.95,1.24,3.366,3.143,1.706,-4.769,12.764,0.17,2.12,1.25,-2.498,-1.262,0.173,2.5,3.968,53.616,7,14,-1.147,21.602,9.518,4.519,1.487,0.103,0.978,0.767,3.514,2.303,-1,1.431,0.183,0.691,6.127,2.217,10.459,-0.14,60,0.95,0.545,3.965,0.368,0.68,0.078,-0.167,-0.167,1.165,0.19,2.617,0.646,3.217,7.174,-0.725,-1.129,0.21,3.806,1.648,1.875,0.691,0.798,12.069,0.33,1.714,1.029,0,0.061,3.309,1.522,3.422,2.022,81,2.6,3.582,0.097,-0.072,0.885,0.125
CHEMBL28591,5.59,1,0,0,0,0,1,1,0,0,0,0,0,0,0,4.508,0.599,1.171,0.477,3.968,1.039,6.979,2.157,0.552,2.053,17.07,1.128,3.319,0.678,2.684,-0.537,1.561,-0.57,17.07,3.573,1.496,-0.166,0.182,1,1.9,0.726,0.571,1.61,0.44,2.335,1.427,42.243,19.053,0.636,0.654,0.389,0.435,-0.148,3.766,19.698,2.902,0.054,2,5.133,-2.691,1.347,4.731,0,0.338,2.082,2.267,1.33,0.462,8.858,1.031,2.558,1.407,7.911,0.477,0.195,0.654,0.938,3.328,-0.129,2.969,-0.954,10.627,0.216,1.946,0.25,-2.366,-0.714,0.417,2.376,3.961,34.529,10,14,1.498,6.032,9.307,8.721,2.197,0.112,1.604,0.547,1.574,1.516,-1.385,0.573,0.422,0.447,5.199,2.92,7.931,0.886,0,0.654,0.632,3.544,-0.5,0.481,0.115,-0.019,-0.019,1.258,-0.876,2.617,0.843,0.586,4.503,0.863,-0.598,0.475,3.241,1.962,1.451,0.447,1.184,2.859,0.547,1.996,1.802,0.13,0.111,3.22,1.166,2.054,2.221,52,2.093,3.107,-0.219,-1.391,1.4,0.05
CHEMBL28855,7.51,1,0,1,0,0,1,1,0,0,0,0,0,0,0,4.509,0.378,1.521,0.642,4.119,1.308,7.243,2.661,0.779,2.166,20.31,2.068,3.351,0.646,2.982,-0.54,1.491,-0.838,20.31,3.783,1.503,-0.298,0.761,2,1.996,0.863,0.56,1.66,0.744,2.647,1.687,40.174,22.84,0.59,0.674,0.553,0.317,-0.212,3.79,32.314,3.05,0.05,11,5.3,-2.484,1.491,6.108,8,1.357,1.935,2.176,1.352,0.323,11.536,1.375,2.684,1.408,6.649,0.471,0.332,0.677,1.712,3.38,0.292,3.387,-1.393,17.568,0.099,2.545,0.393,-3.054,-1.05,0.255,2.478,3.967,46.554,15,14,1.84,11.727,9.469,11.831,3.828,0.093,1.838,1.069,1.686,2.057,-0.985,0.844,0.441,0.785,5.936,2.894,13.273,0.991,0,0.679,0.545,3.719,0.442,0.843,0.101,-0.029,-0.029,2.914,-1.134,2.676,1.349,2.29,7.715,0.932,-0.787,0.556,3.797,1.766,1.764,0.665,1.123,3.772,0.469,2.065,1.667,0.168,0.087,3.922,1.441,4.296,2.541,64,2.494,3.456,-0.214,-1.942,1.808,0.039
CHEMBL289277,5.49,1,0,0,0,0,1,1,0,0,0,0,0,0,0,4.746,0.254,1.147,0.593,4.254,1.02,7.59,1.692,-0.011,1.539,94.83,2.695,3.123,-0.61,3.391,-1.145,1.899,-0.57,94.83,3.814,2.301,-0.191,0.302,0,1.636,0.699,0.489,1.41,0.225,2.338,2.332,34.898,18.182,0.471,0.745,0.808,0.886,-0.526,3.696,26.906,3.383,0.306,37,5.377,-1.199,2.223,6.962,0,0.556,1.765,1.567,0.6,0.407,9.785,1.1,2.991,1.404,5.93,0.393,0.22,0.745,1.58,3.193,1.344,3.125,-4.769,16.99,0.142,1.334,1.25,-3.481,-0.552,0.342,2.32,4.033,64.915,4,14,1.187,4.481,9.933,9.923,2.482,0.079,1.608,0.083,0.604,2.303,-0.956,2.436,0.473,0.576,4.361,3.122,8.599,1.356,52,0.745,0.545,4.03,0.248,0.737,0.086,-0.059,-0.059,0.589,-0.634,2.626,0.84,1.286,4.386,0.827,0.102,0.384,3.831,2.137,2.75,0.576,0.82,2.859,0.461,1.618,1.137,0.012,0.142,2.646,1.485,4.715,2.485,105,2.723,3.654,-0.429,-1.021,1.354,0.134
CHEMBL294264,4.4,1,0,0,0,0,1,1,0,0,0,0,0,0,0,4.761,0.222,1.135,0.536,4.212,1.02,7.406,1.558,-0.149,1.52,94.83,2.699,3.038,-0.55,3.394,-1.168,1.915,-0.57,94.83,3.859,2.361,-0.103,0.073,0,1.37,0.501,0.494,1.22,0.444,2.269,2.229,35.112,14.298,0.285,0.763,0.775,0.192,-0.907,3.67,21.813,3.257,0.361,26,5.244,-1.415,1.954,6.975,0,0.579,1.81,1.833,0.458,0.212,8.745,0.92,3.082,1.408,5.845,0.244,0.287,0.763,1.372,3.143,1.187,3.056,-4.769,15.962,0.128,0.413,1.25,-3.488,-0.264,0.259,2.355,4.028,59.642,5,14,0.923,4.095,9.928,10.48,3.203,0.071,0.959,0.072,2.497,2.317,-1.128,2.324,0.263,0.582,3.876,2.271,7.373,1.345,46,0.763,0.571,3.948,-0.078,0.73,0.113,-0.067,-0.067,0.462,-0.437,2.528,0.795,0.744,2.831,0.789,0.465,0.302,3.528,2.137,2.438,0.582,0.774,2.898,0.389,1.618,1.082,0,0.179,4.037,1.524,0.166,2.244,94,2.506,3.531,-0.265,-1.086,1.038,0.017
CHEMBL298398,5.25,1,0,0,0,0,1,1,0,0,1,0,0,0,0,4.669,0.253,1.155,0.46,4.083,1.02,7.311,1.515,0.059,1.459,74.6,2.251,3.047,-0.248,3.376,-1.055,1.815,-0.57,74.6,3.731,1.99,-0.207,0.005,0,1.326,0.421,0.506,1.206,1,2.245,1.823,31.27,13.448,0.337,0.729,0.671,0.198,-0.615,3.667,19.621,3.317,0.365,17,5.172,-1.781,1.933,6.21,0,0.478,1.862,1.885,0.511,0.169,8.274,1.062,2.767,1.401,6.164,0.188,0.169,0.729,1.354,3.164,0.973,2.837,-3.816,13.906,0.03,0.705,1,-3.105,-0.681,0.22,2.344,4.013,41.061,6,14,0.997,2.867,9.798,5.198,1.893,0.078,0.977,0.016,0.824,2.155,-1.276,1.893,0.229,0.546,1.191,2.235,6.203,1.447,36,0.729,0.6,3.856,0.036,0.714,0.106,-0.057,-0.057,0.68,-0.525,2.603,0.656,1.859,4.499,0.766,0.089,0.299,3.181,2.096,1.875,0.546,0.786,1.258,0.313,1.606,1.153,0,0.156,2.197,1.53,0.46,2.126,86,2.605,3.614,-0.262,-0.898,1.088,0
CHEMBL309490,5.44,1,0,0,0,0,0,0,0,1,0,0,0,0,0,4.641,0.197,1.082,1.857,4.223,0.983,7.181,1.587,-1.59,1.451,90.9,1.706,3.295,-1.567,3.028,-2.24,1.745,-0.533,90.9,3.758,2.414,0.462,0.22,1,1.711,0.859,-77.912,1.419,0.267,2.451,0.964,38.192,20.506,0.207,0.95,5.469,0.194,-2.263,3.75,3.515,3.289,-0.39,17,5.103,1.734,2.064,5.13,0,0.48,1.875,1.919,1.953,0.208,25.918,1.04,2.974,0.832,4.659,0.527,0.987,0.95,1.107,3.394,0.099,-1.779,-4.769,25.718,0.294,1.953,1.25,-2.565,0.214,0.239,2.5,3.976,21.734,7,14,1.104,9.989,9.642,4.819,2.4,0.124,1.366,0,1.323,2.286,-0.996,1.751,0.209,0.691,6.047,2.119,10.264,-0.963,44,0.95,0.545,3.961,-1.519,0.68,0.056,-0.167,-0.167,0,-0.606,2.648,0.939,-4.162,0.028,0.845,-0.653,0.17,3.735,1.734,2.125,0.691,0.71,17.073,0.725,1.705,1.493,0,0.064,3.622,1.522,0,2.06,83,2.356,3.431,-0.391,-0.102,1.285,0.138
CHEMBL3219618,7.17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.132,0.402,1.273,0.555,3.94,1.234,6.634,2.691,0.659,2.231,28.49,2.413,3.165,0.452,2.739,-0.779,1.607,-0.838,28.49,3.63,0.802,-0.05,0.594,3,2.042,0.755,0.787,1.581,0.797,2.456,1.773,29.608,21.716,0.572,1.126,0.134,0.345,0.337,3.697,18.886,2.549,-0.004,6,1.371,-3.208,1.008,6.274,0,1.093,1.925,2.053,1.094,0.312,7.572,1.433,2.412,1.408,8,0.476,0.432,1.126,1.186,3.271,0.107,2.964,-1.317,17.56,0.054,2.101,0.429,-3.137,-0.74,0.259,2.256,3.87,43.231,13,13,1.844,12.582,8.17,9.068,4.921,0.077,1.813,0.251,3.087,1.428,-1.54,0.573,0.446,1.259,10.36,2.829,14.036,1.237,0,1.126,0.667,3.75,0.061,0.844,0.098,-0.208,-0.208,2.165,-1.057,2.576,1.285,0.777,3.861,1.008,-0.958,0.591,3.714,1.679,0.438,1.259,1.124,3.328,0.477,1.823,1.538,0.184,0.068,3.499,1.261,1.571,1.43,32,1.667,2.988,-0.386,-1.659,1.567,0
CHEMBL3219619,7.28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.111,0.343,1.385,0.683,3.898,1.382,5.942,2.107,0.605,1.84,28.16,2.948,3.155,0.631,2.8,-0.67,1.607,-0.869,28.16,3.601,0.748,-0.208,0.63,4,1.861,0.733,0.963,1.588,0.809,2.479,1.461,24.008,20.987,0.605,1.126,0.229,0.39,0.379,3.702,14.223,2.5,0.173,6,1.269,-3.016,1,6.755,0,1.023,1.925,2.107,1.317,0.265,8.608,1.433,2.469,1.406,7.03,0.42,0.575,1.126,1.332,3.255,0.21,2.345,-1.317,20.62,0.235,2.101,0.429,-3.377,-0.866,0.196,1.831,3.856,22.012,15,12,2.126,12.989,8.245,8.814,6.538,0.063,1.877,1.239,0.969,1.455,-1.444,0.573,0.384,1.259,4.125,2.798,14.036,1.158,0,1.126,0.667,3.75,0.328,0.844,0.065,-0.208,-0.208,2.407,-1.078,2.581,1.346,2.379,7.591,1.086,-1.018,0.554,3.7,1.522,0.438,1.259,0.954,2.195,0.388,1.699,1.503,0.111,0.042,3.499,1.261,6.346,1.573,32,1.639,2.921,-0.333,-1.743,1.646,0.229
CHEMBL3219620,4.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.024,0.475,1.119,0.672,3.882,1.413,5.768,1.988,0.191,1.757,50.94,3.103,3.039,0.527,2.621,-0.743,1.601,-0.9,50.94,3.412,0.89,-0.082,0.173,3,1.774,0.597,0.974,1.415,0.429,2.133,1.321,25.281,18.768,0.639,1.167,0.09,0.458,-0.13,3.699,9.913,2.5,0.135,2,1.594,-3.292,1,6.878,0,0.525,2,1.872,1.25,0.502,6.468,1.173,2.232,1.402,8.446,0.478,0.575,1.167,0.872,3.114,-0.138,2.281,-1.317,18.269,0.165,1.821,0.429,-3.439,-0.557,0.293,1.152,3.841,16.694,9,12,2.044,8.322,7.766,5.351,6.442,0.069,1.676,0.764,1.111,1,-2,0.493,0.402,0.911,4.541,2.835,10.222,1.103,0,1.167,0.75,3.697,-0.201,0.521,0.086,-0.25,-0.25,1.614,-0.645,2.569,1.103,1.938,5.805,1.129,-0.92,0.713,3.677,1.552,0.188,0.911,0.962,1.214,0.436,1.657,1.639,0.1,0.056,3.057,1.053,2.807,1.296,24,1.596,2.915,-0.192,-1.451,1.456,0.397
CHEMBL3219621,5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4.021,0.775,1.082,0.362,3.836,1.109,6.306,2.035,0.238,2.045,37.61,1.128,2.894,0.077,2.499,-0.957,1.599,-0.62,37.61,3.084,1.045,-0.049,0,2,2.074,0.427,0.891,1.137,0.348,1.862,1.31,31.558,18.411,0.714,1.072,-0.001,0.45,0.202,3.676,7.883,2.5,0.015,0,1.039,-2.205,1,4.356,0,0.162,2.1,2.371,1.059,0.438,4.519,1.02,1.62,1.402,12.065,0.43,0.272,1.072,0.013,3.064,-0.02,2.763,-1.317,8.474,0.28,1.609,0.429,-2.178,-0.445,0.358,0.915,3.836,15.721,8,13,1.126,3.822,7.283,2.784,2.269,0.232,1.763,0,3.644,1,-2,0.302,0.289,0.735,4.923,3.006,8.669,0.814,0,1.072,0.8,3.626,-0.787,0,0.26,-0.034,-0.034,0.516,-0.489,2.557,0.599,-0.607,3.432,0.705,-0.697,0.45,3.045,1.492,0.125,0.735,1.299,0.748,0.464,1.253,1.868,0.318,0.125,2.236,0.592,3.986,1.017,20,1.462,2.862,-0.308,-1.117,1.154,0.278
CHEMBL3235456,5.21,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4.302,0.507,1.566,0.88,3.677,1.379,5.357,3.243,1.523,2.199,41.57,2.37,3.323,1.958,3.039,0.149,1.304,-0.81,41.57,3.521,1.565,-0.375,0.679,5,2.039,0.81,0.976,1.705,0.711,2.705,1.338,23.052,26.842,0.502,0.925,0.556,0.256,0.767,3.601,33.76,2.885,-0.031,2,4.415,-3.515,1.711,5.766,18,1.056,2.066,2.46,1.42,0.191,15.543,1.601,2.833,1.399,5.273,0.411,0.73,0.949,1.744,3.409,0.812,2.412,-2.786,20.195,0.273,2.687,0.786,-2.883,-1.433,0.203,2.007,3.901,43.04,11,7,2.067,23.782,9.455,17.157,8.19,0.091,2.229,4.174,3.687,1.846,-0.722,0.858,0.299,0.97,15.178,2.894,13.454,1.115,6,0.962,0.261,3.568,0.165,0.418,0.079,-0.035,-0.034,3.003,-2.016,2.772,1.34,5.128,10.32,0.687,-2.036,0.446,4.136,1.017,0.688,0.893,0.988,4.483,0.493,3.353,2.489,0.244,0.043,3.975,1.049,12.739,3.102,53,2.668,3.421,-0.305,-1.992,1.905,0.289
CHEMBL323988,7.28,0,0,0,0,0,0,0,1,1,0,1,0,0,0,4.405,0.233,1.325,27.888,3.908,0.786,6.622,1.656,-2.753,1.295,39.44,0.698,3.3,7.787,2.995,5.17,1.441,-0.363,39.44,3.68,1.73,-1.434,0.364,3,1.844,0.701,-153.774,1.521,0.323,2.557,0.459,39.713,24.27,0.206,1.018,-2.629,0.196,1.823,3.776,0.869,2.939,-1.397,2,4.69,-1.654,1.607,3.412,0,0.622,2.073,1.975,0.528,0.188,10.885,1.313,2.798,0.601,4.219,0.711,8.687,1.018,0.915,3.378,-2.658,-2.787,-2.862,35.678,0.292,2.489,0.75,-1.706,-1.85,0.126,2.44,3.921,7.174,11,14,-0.029,11.139,9.325,1.709,33.374,0.145,1.816,0,0.36,1.809,-1,0.978,0.126,0.848,4.076,1.963,9.753,3.548,14,1.018,0.571,3.648,5.045,0.447,0.043,-0.152,-0.152,0,-0.384,2.617,1.458,2.287,0.002,-0.893,-3.63,0.198,3.833,1.261,0.688,0.848,0.7,4.837,0.758,1.729,1.968,0,0.014,3.682,1.105,0,1.894,52,2.534,3.335,1.33,-3.033,1.57,0.28
CHEMBL3263556,6.41,1,0,1,0,0,0,1,0,1,1,0,0,0,0,4.603,0.432,1.46,0.834,4.162,1.308,7.549,2.453,0.583,2.063,73.91,2.889,3.534,0.459,3.103,-0.588,1.271,-0.838,73.91,3.931,2.049,-0.221,0.799,2,1.957,0.968,0.617,1.859,0.682,2.714,2.38,51.111,25.808,0.458,0.96,1.254,0.278,-0.287,3.796,62.939,3.362,0.149,10,5.404,-3.682,2.292,7.422,36,1.187,2,1.952,1.334,0.272,14.32,1.696,2.923,1.408,5.495,0.485,0.45,0.981,2.142,3.547,0.279,5.08,-4.255,21.843,0.57,2.822,1.143,-3.711,-1,0.348,2.677,3.979,71.966,11,14,1.814,14.879,9.711,10.643,4.92,0.093,1.833,4.484,5.248,2.411,-0.097,1.223,0.428,0.765,12.182,3.013,15.119,1.117,25,0.993,0.429,3.89,0.258,0.553,0.09,-0.156,-0.157,5.027,-1.763,2.844,1.327,3.729,10.656,0.966,-1.017,0.442,4.254,1.255,2.354,0.717,1.032,10.21,0.65,2.951,2.1,0.105,0.081,4.164,1.388,11.025,3.363,95,2.631,3.634,-0.423,-1.672,1.756,0.199
CHEMBL3288291,7.2,1,0,0,0,0,1,1,1,0,1,1,0,0,0,4.386,0.555,1.331,0.586,3.909,0.994,6.43,2.468,0.842,2.059,26.3,1.254,3.317,1.205,3.02,-0.465,1.426,-0.57,26.3,3.703,1.407,-0.28,0.596,3,1.93,0.535,0.778,1.639,0.457,2.57,1.384,35.249,20.796,0.509,0.898,0.755,0.361,0.41,3.781,22.209,2.919,0.167,2,4.735,-3.057,1.595,4.839,0,0.723,2.073,2.171,1.171,0.379,11.136,1.357,2.74,1.403,6.008,0.513,0.383,0.898,1.285,3.363,0.813,3.032,-1.908,12.563,0.086,2.527,0.5,-2.42,-1.048,0.284,2.233,3.921,34.768,10,13,1.757,10.579,9.409,6.883,4.302,0.086,1.812,1.722,1.478,1.69,-1,0.898,0.237,0.718,8.367,2.867,9.739,1.028,6,0.898,0.571,3.647,0.514,0.447,0.089,-0.082,-0.082,3.128,-1.556,2.617,0.899,3.937,7.645,0.637,-1.361,0.396,3.908,1.289,0.813,0.718,1.086,2.1,0.518,2.398,1.961,0.125,0.032,3.787,1.105,5.359,2.454,53,2.424,3.193,-0.442,-1.806,1.417,0.154
CHEMBL3288292,7.77,1,0,0,0,0,1,1,1,0,1,1,0,0,0,4.386,0.554,1.319,0.549,4.045,0.994,6.531,2.469,0.89,2.051,26.3,1.281,3.317,0.943,3.069,-0.565,1.427,-0.57,26.3,3.721,1.929,-0.21,0.595,3,1.896,0.534,0.779,1.638,0.229,2.57,1.382,34.909,21.519,0.51,0.808,0.807,0.366,0.461,3.782,31.084,3.175,0.256,5,5.068,-2.511,1.659,4.919,0,0.719,2,1.923,1.079,0.38,11.208,1.38,2.91,1.404,6.007,0.511,0.367,0.851,1.29,3.366,0.958,3.709,-3.348,12.85,0.087,2.59,0.833,-2.46,-0.796,0.282,2.233,3.923,44.362,9,13,1.631,10.685,9.532,6.788,4.128,0.18,1.793,1.55,2.199,2.331,-0.995,1.089,0.235,0.649,5.278,3.157,11.255,1.1,6,0.848,0.545,3.729,0.472,0.548,0.142,-0.091,-0.082,3.87,-1.353,2.721,0.899,3.589,8.104,0.655,-0.951,0.402,4.225,1.255,1.125,0.6,1.098,1.816,0.516,2.403,1.945,0.127,0.042,4.122,1.295,6.616,2.506,57,2.624,3.304,-0.502,-1.692,1.412,0.151
CHEMBL3288294,7.82,1,0,0,0,0,1,1,1,0,1,1,0,0,0,4.386,0.553,1.316,0.546,4.045,0.994,6.531,2.466,0.764,2.039,26.3,1.272,3.317,0.93,3.076,-0.589,1.427,-0.57,26.3,3.721,1.423,-0.187,0.595,3,1.855,0.529,0.778,1.638,0.229,2.571,1.405,34.909,20.913,0.508,0.702,0.685,0.376,0.603,3.79,30.36,3.175,0.191,5,4.758,-2.041,1.659,4.893,0,0.72,2,1.923,1.147,0.38,11.154,1.38,2.92,1.403,5.977,0.508,0.366,0.88,1.278,3.399,1.348,2.682,-1.908,12.675,0.088,2.675,1.147,-2.447,-0.749,0.277,2.233,3.952,58.503,9,13,1.746,12.449,9.539,7.501,4.096,0.276,1.765,1.587,1.094,2.335,-0.995,1.089,0.231,0.666,5.125,3.062,11.255,0.902,6,0.824,0.545,3.729,0.491,0.548,0.205,-0.1,-0.039,4.38,-1.446,2.893,0.893,3.359,8.241,0.865,-1.158,0.406,4.225,1.293,1.125,0.485,1.323,1.881,0.511,2.406,1.917,0.187,0.055,4.122,1.295,7.25,2.719,57,2.63,3.304,-0.381,-1.758,1.395,0.151
CHEMBL3288295,8.15,1,0,0,0,0,1,1,1,0,1,1,0,0,0,4.386,0.558,1.291,0.546,4.015,0.994,6.524,2.45,0.809,2.044,26.3,1.272,3.317,1.032,3.047,-0.488,1.408,-0.57,26.3,3.723,1.421,-0.196,0.594,3,1.885,0.534,0.778,1.638,0.457,2.576,1.421,34.905,20.952,0.514,0.702,0.749,0.361,0.487,3.79,25.545,3.182,0.088,5,4.755,-2.255,1.66,4.893,0,0.711,2,1.923,1.09,0.376,11.148,1.45,2.915,1.403,6.016,0.51,0.366,0.88,1.332,3.416,1.204,2.554,-1.908,12.673,0.086,2.675,1.147,-2.447,-0.812,0.282,2.234,3.949,41.792,9,13,1.715,12.379,9.536,6.478,4.102,0.172,1.782,1.938,1.283,2.374,-1,1.089,0.239,0.666,6.489,2.96,11.304,0.828,6,0.824,0.545,3.713,0.762,0.548,0.161,-0.1,-0.039,2.715,-1.467,2.781,0.898,4.545,9.311,0.839,-1.219,0.395,4.111,1.282,0.875,0.485,1.2,1.96,0.517,2.397,1.936,0.119,0.041,3.922,1.295,6.29,2.586,57,2.671,3.409,-0.399,-1.658,1.414,0.148
CHEMBL3288296,8.05,1,0,0,0,0,1,1,1,0,1,1,0,0,0,4.386,0.553,1.314,0.546,4.045,0.994,6.531,2.462,0.77,2.032,26.3,1.234,3.317,1.012,3.066,-0.984,1.427,-0.57,26.3,3.721,1.412,-0.283,0.595,3,1.838,0.527,0.778,1.638,0.229,2.571,1.469,34.909,20.64,0.507,0.676,0.797,0.382,0.427,3.798,29.756,3.175,0.043,5,4.768,-2.164,1.659,4.761,0,0.719,2,1.923,1.142,0.38,11.132,1.38,2.904,1.403,5.966,0.506,2.392,0.776,1.276,3.712,1.337,1.643,-1.631,12.467,0.088,2.726,1.329,-2.381,-0.972,0.275,2.233,6.842,95.571,9,13,1.631,10.6,9.528,6.905,4.455,0.579,1.753,1.837,2.427,2.328,-0.995,1.089,0.229,0.548,5.42,3.005,11.255,1.836,6,0.721,0.545,3.729,0.499,0.548,0.373,-0.097,-0.024,3.955,-1.411,2.922,0.891,3.232,8.294,0.19,-0.948,0.409,4.225,1.297,1.125,0.462,1.604,4.36,0.508,2.405,1.905,0.242,0.088,4.122,1.295,7.526,2.953,57,2.62,3.304,-0.33,-1.709,1.389,0.15
CHEMBL3288297,8.05,1,0,0,0,0,1,1,1,0,1,1,0,0,0,4.386,0.555,1.284,0.546,4.015,0.994,6.524,2.393,0.824,2.013,26.3,1.234,3.318,0.874,3.041,-1.071,1.408,-0.57,26.3,3.723,1.411,-0.31,0.594,3,1.862,0.538,0.777,1.637,0.457,2.582,1.519,34.905,20.803,0.517,0.676,0.567,0.359,0.107,3.797,25.143,3.182,0.082,5,4.763,-2.744,1.66,4.761,0,0.711,2,1.923,1.084,0.373,11.154,1.45,2.893,1.404,6.037,0.508,2.397,0.776,1.358,3.715,0.991,0.811,-1.631,12.473,0.084,2.726,1.329,-2.381,-0.934,0.283,2.234,6.842,51.889,9,13,1.671,11.065,9.525,8.195,4.51,0.356,1.774,2.256,0.695,2.371,-1,1.089,0.244,0.548,5.094,2.929,11.304,1.785,6,0.721,0.545,3.713,1.006,0.548,0.253,-0.097,-0.024,3.489,-1.445,2.889,0.908,4.536,9.511,0.16,-0.783,0.402,4.111,1.286,0.875,0.462,1.321,5.674,0.517,2.384,1.932,0.131,0.053,3.922,1.295,4.251,2.724,57,2.661,3.409,-0.392,-1.646,1.424,0.158
CHEMBL3288298,8.35,1,0,0,0,0,1,1,1,0,1,1,0,0,0,4.386,0.553,1.313,0.546,4.045,0.994,6.531,2.467,0.728,2.028,26.3,1.222,3.318,1.127,3.051,0.642,1.427,-0.57,26.3,3.721,1.407,-0.227,0.596,3,1.824,0.525,0.778,1.638,0.229,2.572,1.43,34.909,20.25,0.504,0.672,1.092,0.39,0.468,3.807,29.896,3.175,0.432,5,4.772,-2.397,1.659,4.701,0,0.721,2,1.923,1.08,0.38,11.139,1.38,2.87,1.403,5.965,0.504,5.935,0.711,1.262,3.728,1.06,1.601,-1.487,12.396,0.093,2.771,1.387,-2.351,-0.792,0.272,2.233,10.673,136.295,9,13,1.776,10.482,9.506,8.126,4.619,0.858,1.742,1.406,10.729,2.308,-0.995,1.089,0.226,0.463,6.426,2.905,11.255,-0.338,6,0.659,0.545,3.729,0.432,0.548,0.573,-0.076,-0.021,3.906,-1.493,2.924,0.887,3.214,8.442,1.554,-1.058,0.409,4.225,1.301,1.125,0.458,1.98,22.144,0.505,2.408,1.893,0.276,0.127,4.122,1.295,8.027,3.114,57,2.595,3.304,-0.429,-1.742,1.378,0.153
CHEMBL3288300,7.96,1,0,0,0,0,1,1,1,0,1,1,0,0,0,4.386,0.48,1.469,0.648,4.015,0.994,6.524,2.561,0.971,2.036,26.3,1.25,3.32,1.298,3.026,-0.364,1.408,-0.57,26.3,3.723,1.406,-0.39,0.647,3,1.925,0.522,0.776,1.642,0.546,2.623,1.454,34.905,21.893,0.571,0.88,0.896,0.321,0.548,3.811,24.954,3.182,0.186,5,4.767,-2.85,1.658,4.826,0,0.979,2,2.213,1.224,0.306,12.208,1.45,2.782,1.403,5.662,0.465,0.398,0.88,1.702,3.369,0.866,3.233,-1.908,13.257,0.134,2.675,0.5,-2.413,-1.22,0.292,2.234,3.924,36.131,9,13,1.905,11.81,9.46,5.67,4.49,0.075,1.871,3.727,1.461,2.292,-1,1.089,0.216,0.72,9.847,2.844,11.304,1.052,6,0.88,0.545,3.713,0.74,0.548,0.085,-0.074,-0.074,2.4,-1.752,2.667,1.015,5.309,9.125,0.604,-1.294,0.445,4.079,1.279,0.875,0.72,1.035,2.258,0.559,2.447,1.924,0.129,0.03,3.922,1.295,5.77,2.564,57,2.53,3.409,-0.424,-1.794,1.684,0.137
